,areaName,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude
3367,North East and Yorkshire,2022-02-13,45.0,105909,1576.0,158,3777.0,30.0,2382306.0,22223.0,8143210,302176,108.566667,-3.066667
3368,North East and Yorkshire,2022-02-14,50.0,106079,1585.0,170,4868.0,43.0,2387174.0,22266.0,8143210,302176,108.566667,-3.066667
3369,North East and Yorkshire,2022-02-15,44.0,106282,1512.0,203,4468.0,26.0,2391642.0,22292.0,8143210,302176,108.566667,-3.066667
3370,North East and Yorkshire,2022-02-16,44.0,106470,1509.0,188,4323.0,25.0,2395965.0,22317.0,8143210,302176,108.566667,-3.066667
3371,North East and Yorkshire,2022-02-17,40.0,106614,1488.0,144,3738.0,17.0,2399703.0,22334.0,8143210,302176,108.566667,-3.066667
3372,North East and Yorkshire,2022-02-18,43.0,106768,1450.0,154,3083.0,21.0,2402786.0,22355.0,8143210,302176,108.566667,-3.066667
3373,North East and Yorkshire,2022-02-19,41.0,106882,1505.0,114,2458.0,23.0,2405244.0,22378.0,8143210,302176,108.566667,-3.066667
3374,North East and Yorkshire,2022-02-20,41.0,107024,1413.0,142,2766.0,33.0,2408010.0,22411.0,8143210,302176,108.566667,-3.066667
3375,North East and Yorkshire,2022-02-21,44.0,107170,1416.0,146,3431.0,16.0,2411441.0,22427.0,8143210,302176,108.566667,-3.066667
3376,North East and Yorkshire,2022-02-22,42.0,107324,1398.0,154,2939.0,17.0,2414380.0,22444.0,8143210,302176,108.566667,-3.066667
3377,North East and Yorkshire,2022-02-23,41.0,107449,1361.0,125,2736.0,12.0,2417116.0,22456.0,8143210,302176,108.566667,-3.066667
3378,North East and Yorkshire,2022-02-24,42.0,107597,1344.0,148,2377.0,22.0,2419493.0,22478.0,8143210,302176,108.566667,-3.066667
3379,North East and Yorkshire,2022-02-25,36.0,107742,1286.0,145,2105.0,17.0,2421598.0,22495.0,8143210,302176,108.566667,-3.066667
3380,North East and Yorkshire,2022-02-26,31.0,107883,1281.0,141,1920.0,22.0,2423518.0,22517.0,8143210,302176,108.566667,-3.066667
3381,North East and Yorkshire,2022-02-27,32.0,108009,1308.0,126,2413.0,20.0,2425931.0,22537.0,8143210,302176,108.566667,-3.066667
3382,North East and Yorkshire,2022-02-28,31.0,108202,1314.0,193,3371.0,17.0,2429302.0,22554.0,8143210,302176,108.566667,-3.066667
3383,North East and Yorkshire,2022-03-01,31.0,108350,1297.0,148,3401.0,19.0,2432703.0,22573.0,8143210,302176,108.566667,-3.066667
3384,North East and Yorkshire,2022-03-02,39.0,108507,1294.0,157,3489.0,16.0,2436192.0,22589.0,8143210,302176,108.566667,-3.066667
3385,North East and Yorkshire,2022-03-03,30.0,108672,1129.0,165,3288.0,21.0,2439480.0,22610.0,8143210,302176,108.566667,-3.066667
3386,North East and Yorkshire,2022-03-04,31.0,108801,1297.0,129,2970.0,14.0,2442450.0,22624.0,8143210,302176,108.566667,-3.066667
3387,North East and Yorkshire,2022-03-05,34.0,108932,1342.0,131,2661.0,12.0,2445111.0,22636.0,8143210,302176,108.566667,-3.066667
3388,North East and Yorkshire,2022-03-06,29.0,109079,1345.0,147,3544.0,18.0,2448655.0,22654.0,8143210,302176,108.566667,-3.066667
3389,North East and Yorkshire,2022-03-07,30.0,109224,1370.0,145,5168.0,14.0,2453823.0,22668.0,8143210,302176,108.566667,-3.066667
3390,North East and Yorkshire,2022-03-08,34.0,109415,1424.0,191,5409.0,18.0,2459232.0,22686.0,8143210,302176,108.566667,-3.066667
3391,North East and Yorkshire,2022-03-09,35.0,109616,1394.0,201,5515.0,15.0,2464747.0,22701.0,8143210,302176,108.566667,-3.066667
3392,North East and Yorkshire,2022-03-10,30.0,109834,1373.0,218,5369.0,14.0,2470116.0,22715.0,8143210,302176,108.566667,-3.066667
3393,North East and Yorkshire,2022-03-11,30.0,110061,1390.0,227,5249.0,9.0,2475365.0,22724.0,8143210,302176,108.566667,-3.066667
3394,North East and Yorkshire,2022-03-12,24.0,110268,1443.0,207,5036.0,23.0,2480401.0,22747.0,8143210,302176,108.566667,-3.066667
3395,North East and Yorkshire,2022-03-13,26.0,110517,1482.0,249,6294.0,13.0,2486695.0,22760.0,8143210,302176,108.566667,-3.066667
3396,North East and Yorkshire,2022-03-14,25.0,110777,1580.0,260,8435.0,17.0,2495130.0,22777.0,8143210,302176,108.566667,-3.066667
3397,North East and Yorkshire,2022-03-15,27.0,111038,1614.0,261,8084.0,8.0,2503214.0,22785.0,8143210,302176,108.566667,-3.066667
3398,North East and Yorkshire,2022-03-16,23.0,111304,1664.0,266,8284.0,23.0,2511498.0,22808.0,8143210,302176,108.566667,-3.066667
3399,North East and Yorkshire,2022-03-17,24.0,111530,1703.0,226,7612.0,16.0,2519110.0,22824.0,8143210,302176,108.566667,-3.066667
3400,North East and Yorkshire,2022-03-18,22.0,111783,1735.0,253,7102.0,27.0,2526212.0,22851.0,8143210,302176,108.566667,-3.066667
3401,North East and Yorkshire,2022-03-19,25.0,112041,1783.0,258,6463.0,22.0,2532675.0,22873.0,8143210,302176,108.566667,-3.066667
3402,North East and Yorkshire,2022-03-20,24.0,112341,1869.0,300,8152.0,26.0,2540827.0,22899.0,8143210,302176,108.566667,-3.066667
3403,North East and Yorkshire,2022-03-21,23.0,112700,1964.0,359,11128.0,22.0,2551955.0,22921.0,8143210,302176,108.566667,-3.066667
3404,North East and Yorkshire,2022-03-22,31.0,113003,2028.0,303,10570.0,30.0,2562525.0,22951.0,8143210,302176,108.566667,-3.066667
3405,North East and Yorkshire,2022-03-23,32.0,113356,2073.0,353,10026.0,18.0,2572551.0,22969.0,8143210,302176,108.566667,-3.066667
3406,North East and Yorkshire,2022-03-24,41.0,113673,2139.0,317,8875.0,28.0,2581426.0,22997.0,8143210,302176,108.566667,-3.066667
3407,North East and Yorkshire,2022-03-25,39.0,114002,2152.0,329,7729.0,23.0,2589155.0,23020.0,8143210,302176,108.566667,-3.066667
3408,North East and Yorkshire,2022-03-26,40.0,114276,2275.0,274,6767.0,29.0,2595922.0,23049.0,8143210,302176,108.566667,-3.066667
3409,North East and Yorkshire,2022-03-27,36.0,114623,2364.0,347,7899.0,21.0,2603821.0,23070.0,8143210,302176,108.566667,-3.066667
3410,North East and Yorkshire,2022-03-28,37.0,115047,2452.0,424,11227.0,29.0,2615048.0,23099.0,8143210,302176,108.566667,-3.066667
3411,North East and Yorkshire,2022-03-29,42.0,115431,2482.0,384,9333.0,35.0,2624381.0,23134.0,8143210,302176,108.566667,-3.066667
3412,North East and Yorkshire,2022-03-30,43.0,115822,2561.0,391,8844.0,29.0,2633225.0,23163.0,8143210,302176,108.566667,-3.066667
3413,North East and Yorkshire,2022-03-31,47.0,116217,2612.0,395,6476.0,38.0,2639701.0,23201.0,8143210,302176,108.566667,-3.066667
3414,North East and Yorkshire,2022-04-01,43.0,116536,2634.0,319,5706.0,35.0,2645407.0,23236.0,8143210,302176,108.566667,-3.066667
3415,North East and Yorkshire,2022-04-02,44.0,116863,2656.0,327,4424.0,46.0,2649831.0,23282.0,8143210,302176,108.566667,-3.066667
3416,North East and Yorkshire,2022-04-03,40.0,117196,2679.0,333,5219.0,39.0,2655050.0,23321.0,8143210,302176,108.566667,-3.066667
3417,North East and Yorkshire,2022-04-04,42.0,117530,2783.0,334,6521.0,29.0,2661571.0,23350.0,8143210,302176,108.566667,-3.066667
3418,North East and Yorkshire,2022-04-05,45.0,117898,2777.0,368,5954.0,37.0,2667525.0,23387.0,8143210,302176,108.566667,-3.066667
3419,North East and Yorkshire,2022-04-06,41.0,118229,2797.0,331,5540.0,43.0,2673065.0,23430.0,8143210,302176,108.566667,-3.066667
3420,North East and Yorkshire,2022-04-07,43.0,118561,2731.0,332,4743.0,25.0,2677808.0,23455.0,8143210,302176,108.566667,-3.066667
3421,North East and Yorkshire,2022-04-08,41.0,118817,2682.0,256,3821.0,46.0,2681629.0,23501.0,8143210,302176,108.566667,-3.066667
3422,North East and Yorkshire,2022-04-09,41.0,119080,2580.0,263,3339.0,41.0,2684968.0,23542.0,8143210,302176,108.566667,-3.066667
3423,North East and Yorkshire,2022-04-10,42.0,119378,2556.0,298,3770.0,43.0,2688738.0,23585.0,8143210,302176,108.566667,-3.066667
3424,North East and Yorkshire,2022-04-11,39.0,119701,2643.0,323,4500.0,37.0,2693238.0,23622.0,8143210,302176,108.566667,-3.066667
3425,North East and Yorkshire,2022-04-12,43.0,120072,2621.0,371,4062.0,39.0,2697300.0,23661.0,8143210,302176,108.566667,-3.066667
3426,North East and Yorkshire,2022-04-13,37.0,120383,2431.0,311,3913.0,40.0,2701213.0,23701.0,8143210,302176,108.566667,-3.066667
3427,North East and Yorkshire,2022-04-14,39.0,120662,2379.0,279,3215.0,38.0,2704428.0,23739.0,8143210,302176,108.566667,-3.066667
3428,North East and Yorkshire,2022-04-15,44.0,120935,2338.0,273,2622.0,42.0,2707050.0,23781.0,8143210,302176,108.566667,-3.066667
3429,North East and Yorkshire,2022-04-16,45.0,121166,2329.0,231,2585.0,48.0,2709635.0,23829.0,8143210,302176,108.566667,-3.066667
3430,North East and Yorkshire,2022-04-17,39.0,121400,2265.0,234,2617.0,46.0,2712252.0,23875.0,8143210,302176,108.566667,-3.066667
3431,North East and Yorkshire,2022-04-18,43.0,121661,2454.0,261,3126.0,41.0,2715378.0,23916.0,8143210,302176,108.566667,-3.066667
3432,North East and Yorkshire,2022-04-19,40.0,121944,2398.0,283,3229.0,26.0,2718607.0,23942.0,8143210,302176,108.566667,-3.066667
3433,North East and Yorkshire,2022-04-20,35.0,122173,2307.0,229,2561.0,25.0,2721168.0,23967.0,8143210,302176,108.566667,-3.066667
3434,North East and Yorkshire,2022-04-21,33.0,122426,2231.0,253,2320.0,30.0,2723488.0,23997.0,8143210,302176,108.566667,-3.066667
3435,North East and Yorkshire,2022-04-22,31.0,122632,2168.0,206,1940.0,27.0,2725428.0,24024.0,8143210,302176,108.566667,-3.066667
